Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,branch-3eqj,Randomise questionnaire elements?,Question Key,Response
12,1643308003560,27/01/2022 18:26:43,1643308004165,0,27/01/2022 18:26:44,62188,20,questionnaire-e2l7,,18940770,BLIND,5610774,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 97.0.1072.69,1280x720,1263x720,,Demographics,2,157,No,education -text,
13,1643308003560,27/01/2022 18:26:43,1643308004166,0,27/01/2022 18:26:44,62188,20,questionnaire-e2l7,,18940770,BLIND,5610774,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 97.0.1072.69,1280x720,1263x720,,Demographics,2,157,No,Handedness,Right
14,1643308003560,27/01/2022 18:26:43,1643308004193,0,27/01/2022 18:26:44,62188,20,questionnaire-e2l7,,18940770,BLIND,5610774,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 97.0.1072.69,1280x720,1263x720,,Demographics,2,157,No,Handedness-quantised,2
15,1643308003560,27/01/2022 18:26:43,1643308004193,0,27/01/2022 18:26:44,62188,20,questionnaire-e2l7,,18940770,BLIND,5610774,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 97.0.1072.69,1280x720,1263x720,,Demographics,2,157,No,medical_condition_motor-1,No
16,1643308003560,27/01/2022 18:26:43,1643308004193,0,27/01/2022 18:26:44,62188,20,questionnaire-e2l7,,18940770,BLIND,5610774,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 97.0.1072.69,1280x720,1263x720,,Demographics,2,157,No,medical_condition_motor-text,
17,1643308003560,27/01/2022 18:26:43,1643308004193,0,27/01/2022 18:26:44,62188,20,questionnaire-e2l7,,18940770,BLIND,5610774,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 97.0.1072.69,1280x720,1263x720,,Demographics,2,157,No,medical_condition_vision-1,No
18,1643308003560,27/01/2022 18:26:43,1643308004193,0,27/01/2022 18:26:44,62188,20,questionnaire-e2l7,,18940770,BLIND,5610774,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 97.0.1072.69,1280x720,1263x720,,Demographics,2,157,No,medical_condition_vision-text,
19,1643308003560,27/01/2022 18:26:43,1643308004194,0,27/01/2022 18:26:44,62188,20,questionnaire-e2l7,,18940770,BLIND,5610774,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 97.0.1072.69,1280x720,1263x720,,Demographics,2,157,No,cataract_predictors-1,No
20,1643308003560,27/01/2022 18:26:43,1643308004194,0,27/01/2022 18:26:44,62188,20,questionnaire-e2l7,,18940770,BLIND,5610774,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 97.0.1072.69,1280x720,1263x720,,Demographics,2,157,No,carer,No
21,1643308003560,27/01/2022 18:26:43,1643308004194,0,27/01/2022 18:26:44,62188,20,questionnaire-e2l7,,18940770,BLIND,5610774,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 97.0.1072.69,1280x720,1263x720,,Demographics,2,157,No,carer-quantised,2
22,1643308003560,27/01/2022 18:26:43,1643308004194,0,27/01/2022 18:26:44,62188,20,questionnaire-e2l7,,18940770,BLIND,5610774,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 97.0.1072.69,1280x720,1263x720,,Demographics,2,157,No,carer_completing_onbehalf,No
23,1643308003622,27/01/2022 18:26:43,1643308004194,0,27/01/2022 18:26:44,62188,20,questionnaire-e2l7,,18940770,BLIND,5610774,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 97.0.1072.69,1280x720,1263x720,,Demographics,2,157,No,carer_completing_onbehalf-quantised,2
24,1643308003622,27/01/2022 18:26:43,1643308004194,0,27/01/2022 18:26:44,62188,20,questionnaire-e2l7,,18940770,BLIND,5610774,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 97.0.1072.69,1280x720,1263x720,,Demographics,2,157,No,END QUESTIONNAIRE,182433
1,1643223769367,26/01/2022 19:02:49,1643223769654,0,26/01/2022 19:02:49,62188,20,questionnaire-e2l7,,18907481,BLIND,5599806,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 97.0.1072.69,1280x720,1280x720,,Demographics,2,183,No,BEGIN QUESTIONNAIRE,
2,1643223865388,26/01/2022 19:04:25,1643223865685,0,26/01/2022 19:04:25,62188,20,questionnaire-e2l7,,18907481,BLIND,5599806,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 97.0.1072.69,1280x720,1263x720,,Demographics,2,183,No,sex,Male
3,1643223865440,26/01/2022 19:04:25,1643223865686,0,26/01/2022 19:04:25,62188,20,questionnaire-e2l7,,18907481,BLIND,5599806,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 97.0.1072.69,1280x720,1263x720,,Demographics,2,183,No,sex-quantised,2
4,1643223865440,26/01/2022 19:04:25,1643223865687,0,26/01/2022 19:04:25,62188,20,questionnaire-e2l7,,18907481,BLIND,5599806,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 97.0.1072.69,1280x720,1263x720,,Demographics,2,183,No,height,"5'11"" - 6'0"""
5,1643223865440,26/01/2022 19:04:25,1643223865687,0,26/01/2022 19:04:25,62188,20,questionnaire-e2l7,,18907481,BLIND,5599806,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 97.0.1072.69,1280x720,1263x720,,Demographics,2,183,No,height-quantised,7
6,1643223865440,26/01/2022 19:04:25,1643223865687,0,26/01/2022 19:04:25,62188,20,questionnaire-e2l7,,18907481,BLIND,5599806,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 97.0.1072.69,1280x720,1263x720,,Demographics,2,183,No,weight-unit,metric
7,1643223865440,26/01/2022 19:04:25,1643223865687,0,26/01/2022 19:04:25,62188,20,questionnaire-e2l7,,18907481,BLIND,5599806,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 97.0.1072.69,1280x720,1263x720,,Demographics,2,183,No,weight-first,77.7
8,1643223865440,26/01/2022 19:04:25,1643223865687,0,26/01/2022 19:04:25,62188,20,questionnaire-e2l7,,18907481,BLIND,5599806,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 97.0.1072.69,1280x720,1263x720,,Demographics,2,183,No,weight-second,
9,1643223865440,26/01/2022 19:04:25,1643223865688,0,26/01/2022 19:04:25,62188,20,questionnaire-e2l7,,18907481,BLIND,5599806,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 97.0.1072.69,1280x720,1263x720,,Demographics,2,183,No,age_in_years ,22
10,1643223865440,26/01/2022 19:04:25,1643223865688,0,26/01/2022 19:04:25,62188,20,questionnaire-e2l7,,18907481,BLIND,5599806,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 97.0.1072.69,1280x720,1263x720,,Demographics,2,183,No,education ,Undergraduate degree
11,1643223865440,26/01/2022 19:04:25,1643223865688,0,26/01/2022 19:04:25,62188,20,questionnaire-e2l7,,18907481,BLIND,5599806,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 97.0.1072.69,1280x720,1263x720,,Demographics,2,183,No,education -quantised,6
12,1643223865440,26/01/2022 19:04:25,1643223865689,0,26/01/2022 19:04:25,62188,20,questionnaire-e2l7,,18907481,BLIND,5599806,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 97.0.1072.69,1280x720,1263x720,,Demographics,2,183,No,education -text,
13,1643223865440,26/01/2022 19:04:25,1643223865689,0,26/01/2022 19:04:25,62188,20,questionnaire-e2l7,,18907481,BLIND,5599806,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 97.0.1072.69,1280x720,1263x720,,Demographics,2,183,No,Handedness,Right
14,1643223865440,26/01/2022 19:04:25,1643223865689,0,26/01/2022 19:04:25,62188,20,questionnaire-e2l7,,18907481,BLIND,5599806,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 97.0.1072.69,1280x720,1263x720,,Demographics,2,183,No,Handedness-quantised,2
15,1643223865440,26/01/2022 19:04:25,1643223865690,0,26/01/2022 19:04:25,62188,20,questionnaire-e2l7,,18907481,BLIND,5599806,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 97.0.1072.69,1280x720,1263x720,,Demographics,2,183,No,medical_condition_motor-1,No
16,1643223865440,26/01/2022 19:04:25,1643223865690,0,26/01/2022 19:04:25,62188,20,questionnaire-e2l7,,18907481,BLIND,5599806,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 97.0.1072.69,1280x720,1263x720,,Demographics,2,183,No,medical_condition_motor-text,
17,1643223865440,26/01/2022 19:04:25,1643223865690,0,26/01/2022 19:04:25,62188,20,questionnaire-e2l7,,18907481,BLIND,5599806,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 97.0.1072.69,1280x720,1263x720,,Demographics,2,183,No,medical_condition_vision-1,No
18,1643223865440,26/01/2022 19:04:25,1643223865690,0,26/01/2022 19:04:25,62188,20,questionnaire-e2l7,,18907481,BLIND,5599806,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 97.0.1072.69,1280x720,1263x720,,Demographics,2,183,No,medical_condition_vision-text,
19,1643223865440,26/01/2022 19:04:25,1643223865691,0,26/01/2022 19:04:25,62188,20,questionnaire-e2l7,,18907481,BLIND,5599806,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 97.0.1072.69,1280x720,1263x720,,Demographics,2,183,No,cataract_predictors-1,No
20,1643223865440,26/01/2022 19:04:25,1643223865691,0,26/01/2022 19:04:25,62188,20,questionnaire-e2l7,,18907481,BLIND,5599806,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 97.0.1072.69,1280x720,1263x720,,Demographics,2,183,No,cataract_predictors-5,Smoking
21,1643223865440,26/01/2022 19:04:25,1643223865691,0,26/01/2022 19:04:25,62188,20,questionnaire-e2l7,,18907481,BLIND,5599806,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 97.0.1072.69,1280x720,1263x720,,Demographics,2,183,No,carer,No
22,1643223865440,26/01/2022 19:04:25,1643223865691,0,26/01/2022 19:04:25,62188,20,questionnaire-e2l7,,18907481,BLIND,5599806,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 97.0.1072.69,1280x720,1263x720,,Demographics,2,183,No,carer-quantised,2
23,1643223865497,26/01/2022 19:04:25,1643223865691,0,26/01/2022 19:04:25,62188,20,questionnaire-e2l7,,18907481,BLIND,5599806,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 97.0.1072.69,1280x720,1263x720,,Demographics,2,183,No,carer_completing_onbehalf,No
24,1643223865497,26/01/2022 19:04:25,1643223865692,0,26/01/2022 19:04:25,62188,20,questionnaire-e2l7,,18907481,BLIND,5599806,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 97.0.1072.69,1280x720,1263x720,,Demographics,2,183,No,carer_completing_onbehalf-quantised,2
25,1643223865497,26/01/2022 19:04:25,1643223865692,0,26/01/2022 19:04:25,62188,20,questionnaire-e2l7,,18907481,BLIND,5599806,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 97.0.1072.69,1280x720,1263x720,,Demographics,2,183,No,END QUESTIONNAIRE,96038
1,1643135705082,25/01/2022 18:35:05,1643135704863,0,25/01/2022 18:35:04,62188,20,questionnaire-e2l7,,18868731,BLIND,5585959,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 97.0.1072.69,1280x720,1280x720,,Demographics,2,168,No,BEGIN QUESTIONNAIRE,
2,1643135764755,25/01/2022 18:36:04,1643135764590,0,25/01/2022 18:36:04,62188,20,questionnaire-e2l7,,18868731,BLIND,5585959,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 97.0.1072.69,1280x720,1263x720,,Demographics,2,168,No,sex,Female
3,1643135764833,25/01/2022 18:36:04,1643135764592,0,25/01/2022 18:36:04,62188,20,questionnaire-e2l7,,18868731,BLIND,5585959,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 97.0.1072.69,1280x720,1263x720,,Demographics,2,168,No,sex-quantised,1
4,1643135764833,25/01/2022 18:36:04,1643135764592,0,25/01/2022 18:36:04,62188,20,questionnaire-e2l7,,18868731,BLIND,5585959,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 97.0.1072.69,1280x720,1263x720,,Demographics,2,168,No,height,"5'5"" - 5'6"""
5,1643135764833,25/01/2022 18:36:04,1643135764592,0,25/01/2022 18:36:04,62188,20,questionnaire-e2l7,,18868731,BLIND,5585959,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 97.0.1072.69,1280x720,1263x720,,Demographics,2,168,No,height-quantised,4
6,1643135764833,25/01/2022 18:36:04,1643135764592,0,25/01/2022 18:36:04,62188,20,questionnaire-e2l7,,18868731,BLIND,5585959,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 97.0.1072.69,1280x720,1263x720,,Demographics,2,168,No,weight-unit,metric
7,1643135764833,25/01/2022 18:36:04,1643135764592,0,25/01/2022 18:36:04,62188,20,questionnaire-e2l7,,18868731,BLIND,5585959,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 97.0.1072.69,1280x720,1263x720,,Demographics,2,168,No,weight-first,54
8,1643135764833,25/01/2022 18:36:04,1643135764593,0,25/01/2022 18:36:04,62188,20,questionnaire-e2l7,,18868731,BLIND,5585959,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 97.0.1072.69,1280x720,1263x720,,Demographics,2,168,No,weight-second,
9,1643135764833,25/01/2022 18:36:04,1643135764593,0,25/01/2022 18:36:04,62188,20,questionnaire-e2l7,,18868731,BLIND,5585959,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 97.0.1072.69,1280x720,1263x720,,Demographics,2,168,No,age_in_years ,23
10,1643135764833,25/01/2022 18:36:04,1643135764593,0,25/01/2022 18:36:04,62188,20,questionnaire-e2l7,,18868731,BLIND,5585959,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 97.0.1072.69,1280x720,1263x720,,Demographics,2,168,No,education ,"""A"" or ""AS"" Level"
11,1643135764833,25/01/2022 18:36:04,1643135764593,0,25/01/2022 18:36:04,62188,20,questionnaire-e2l7,,18868731,BLIND,5585959,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 97.0.1072.69,1280x720,1263x720,,Demographics,2,168,No,education -quantised,4
12,1643135764833,25/01/2022 18:36:04,1643135764593,0,25/01/2022 18:36:04,62188,20,questionnaire-e2l7,,18868731,BLIND,5585959,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 97.0.1072.69,1280x720,1263x720,,Demographics,2,168,No,education -text,
13,1643135764833,25/01/2022 18:36:04,1643135764594,0,25/01/2022 18:36:04,62188,20,questionnaire-e2l7,,18868731,BLIND,5585959,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 97.0.1072.69,1280x720,1263x720,,Demographics,2,168,No,Handedness,Right
14,1643135764833,25/01/2022 18:36:04,1643135764594,0,25/01/2022 18:36:04,62188,20,questionnaire-e2l7,,18868731,BLIND,5585959,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 97.0.1072.69,1280x720,1263x720,,Demographics,2,168,No,Handedness-quantised,2
15,1643135764833,25/01/2022 18:36:04,1643135764594,0,25/01/2022 18:36:04,62188,20,questionnaire-e2l7,,18868731,BLIND,5585959,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 97.0.1072.69,1280x720,1263x720,,Demographics,2,168,No,medical_condition_motor-1,No
16,1643135764833,25/01/2022 18:36:04,1643135764594,0,25/01/2022 18:36:04,62188,20,questionnaire-e2l7,,18868731,BLIND,5585959,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 97.0.1072.69,1280x720,1263x720,,Demographics,2,168,No,medical_condition_motor-text,
17,1643135764833,25/01/2022 18:36:04,1643135764594,0,25/01/2022 18:36:04,62188,20,questionnaire-e2l7,,18868731,BLIND,5585959,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 97.0.1072.69,1280x720,1263x720,,Demographics,2,168,No,medical_condition_vision-1,No
18,1643135764833,25/01/2022 18:36:04,1643135764595,0,25/01/2022 18:36:04,62188,20,questionnaire-e2l7,,18868731,BLIND,5585959,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 97.0.1072.69,1280x720,1263x720,,Demographics,2,168,No,medical_condition_vision-text,
19,1643135764833,25/01/2022 18:36:04,1643135764595,0,25/01/2022 18:36:04,62188,20,questionnaire-e2l7,,18868731,BLIND,5585959,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 97.0.1072.69,1280x720,1263x720,,Demographics,2,168,No,cataract_predictors-1,No
20,1643135764833,25/01/2022 18:36:04,1643135764595,0,25/01/2022 18:36:04,62188,20,questionnaire-e2l7,,18868731,BLIND,5585959,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 97.0.1072.69,1280x720,1263x720,,Demographics,2,168,No,carer,No
21,1643135764833,25/01/2022 18:36:04,1643135764595,0,25/01/2022 18:36:04,62188,20,questionnaire-e2l7,,18868731,BLIND,5585959,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 97.0.1072.69,1280x720,1263x720,,Demographics,2,168,No,carer-quantised,2
22,1643135764833,25/01/2022 18:36:04,1643135764595,0,25/01/2022 18:36:04,62188,20,questionnaire-e2l7,,18868731,BLIND,5585959,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 97.0.1072.69,1280x720,1263x720,,Demographics,2,168,No,carer_completing_onbehalf,N/A
23,1643135764958,25/01/2022 18:36:04,1643135764596,0,25/01/2022 18:36:04,62188,20,questionnaire-e2l7,,18868731,BLIND,5585959,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 97.0.1072.69,1280x720,1263x720,,Demographics,2,168,No,carer_completing_onbehalf-quantised,3
24,1643135764958,25/01/2022 18:36:04,1643135764596,0,25/01/2022 18:36:04,62188,20,questionnaire-e2l7,,18868731,BLIND,5585959,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 97.0.1072.69,1280x720,1263x720,,Demographics,2,168,No,END QUESTIONNAIRE,59733
1,1643133151008,25/01/2022 17:52:31,1643133150789,0,25/01/2022 17:52:30,62188,20,questionnaire-e2l7,,18866439,BLIND,5585374,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 97.0.1072.69,1280x720,1280x720,,Demographics,2,168,No,BEGIN QUESTIONNAIRE,
2,1643133243529,25/01/2022 17:54:03,1643133243211,0,25/01/2022 17:54:03,62188,20,questionnaire-e2l7,,18866439,BLIND,5585374,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 97.0.1072.69,1280x720,1263x720,,Demographics,2,168,No,sex,Female
3,1643133243608,25/01/2022 17:54:03,1643133243213,0,25/01/2022 17:54:03,62188,20,questionnaire-e2l7,,18866439,BLIND,5585374,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 97.0.1072.69,1280x720,1263x720,,Demographics,2,168,No,sex-quantised,1
4,1643133243608,25/01/2022 17:54:03,1643133243213,0,25/01/2022 17:54:03,62188,20,questionnaire-e2l7,,18866439,BLIND,5585374,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 97.0.1072.69,1280x720,1263x720,,Demographics,2,168,No,height,"5'5"" - 5'6"""
5,1643133243608,25/01/2022 17:54:03,1643133243213,0,25/01/2022 17:54:03,62188,20,questionnaire-e2l7,,18866439,BLIND,5585374,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 97.0.1072.69,1280x720,1263x720,,Demographics,2,168,No,height-quantised,4
6,1643133243608,25/01/2022 17:54:03,1643133243213,0,25/01/2022 17:54:03,62188,20,questionnaire-e2l7,,18866439,BLIND,5585374,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 97.0.1072.69,1280x720,1263x720,,Demographics,2,168,No,weight-unit,imperial
7,1643133243608,25/01/2022 17:54:03,1643133243213,0,25/01/2022 17:54:03,62188,20,questionnaire-e2l7,,18866439,BLIND,5585374,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 97.0.1072.69,1280x720,1263x720,,Demographics,2,168,No,weight-first,14
8,1643133243608,25/01/2022 17:54:03,1643133243213,0,25/01/2022 17:54:03,62188,20,questionnaire-e2l7,,18866439,BLIND,5585374,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 97.0.1072.69,1280x720,1263x720,,Demographics,2,168,No,weight-second,3
9,1643133243608,25/01/2022 17:54:03,1643133243214,0,25/01/2022 17:54:03,62188,20,questionnaire-e2l7,,18866439,BLIND,5585374,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 97.0.1072.69,1280x720,1263x720,,Demographics,2,168,No,age_in_years ,21
10,1643133243608,25/01/2022 17:54:03,1643133243214,0,25/01/2022 17:54:03,62188,20,questionnaire-e2l7,,18866439,BLIND,5585374,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 97.0.1072.69,1280x720,1263x720,,Demographics,2,168,No,education ,"""A"" or ""AS"" Level"
11,1643133243608,25/01/2022 17:54:03,1643133243214,0,25/01/2022 17:54:03,62188,20,questionnaire-e2l7,,18866439,BLIND,5585374,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 97.0.1072.69,1280x720,1263x720,,Demographics,2,168,No,education -quantised,4
12,1643133243608,25/01/2022 17:54:03,1643133243214,0,25/01/2022 17:54:03,62188,20,questionnaire-e2l7,,18866439,BLIND,5585374,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 97.0.1072.69,1280x720,1263x720,,Demographics,2,168,No,education -text,
13,1643133243608,25/01/2022 17:54:03,1643133243215,0,25/01/2022 17:54:03,62188,20,questionnaire-e2l7,,18866439,BLIND,5585374,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 97.0.1072.69,1280x720,1263x720,,Demographics,2,168,No,Handedness,Right
14,1643133243608,25/01/2022 17:54:03,1643133243215,0,25/01/2022 17:54:03,62188,20,questionnaire-e2l7,,18866439,BLIND,5585374,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 97.0.1072.69,1280x720,1263x720,,Demographics,2,168,No,Handedness-quantised,2
15,1643133243608,25/01/2022 17:54:03,1643133243215,0,25/01/2022 17:54:03,62188,20,questionnaire-e2l7,,18866439,BLIND,5585374,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 97.0.1072.69,1280x720,1263x720,,Demographics,2,168,No,medical_condition_motor-1,No
16,1643133243608,25/01/2022 17:54:03,1643133243215,0,25/01/2022 17:54:03,62188,20,questionnaire-e2l7,,18866439,BLIND,5585374,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 97.0.1072.69,1280x720,1263x720,,Demographics,2,168,No,medical_condition_motor-text,
17,1643133243608,25/01/2022 17:54:03,1643133243215,0,25/01/2022 17:54:03,62188,20,questionnaire-e2l7,,18866439,BLIND,5585374,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 97.0.1072.69,1280x720,1263x720,,Demographics,2,168,No,medical_condition_vision-1,No
18,1643133243608,25/01/2022 17:54:03,1643133243216,0,25/01/2022 17:54:03,62188,20,questionnaire-e2l7,,18866439,BLIND,5585374,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 97.0.1072.69,1280x720,1263x720,,Demographics,2,168,No,medical_condition_vision-text,
19,1643133243608,25/01/2022 17:54:03,1643133243216,0,25/01/2022 17:54:03,62188,20,questionnaire-e2l7,,18866439,BLIND,5585374,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 97.0.1072.69,1280x720,1263x720,,Demographics,2,168,No,cataract_predictors-1,No
